Sample_ID	DRAM	Metacerberus
1673	18.145292	0.256376
1674	18.106236	0.2551
1675	18.111036	0.265424
1676	18.113772	0.26242
1677	18.101204	0.258056
1678	18.065792	0.257148
1679	18.123528	0.254568
1680	18.066904	0.258636
1681	18.036104	0.257044
1682	18.117296	0.25346
1683	18.09856	0.254916
1684	18.09598	0.260328
1685	18.156684	0.26104
1686	18.11568	0.26258
1687	18.063348	0.259032
1688	18.11286	0.256356
1689	18.120644	0.260992
1690	18.131644	0.2596
1691	18.113176	0.254172
1692	18.09568	0.25544
1693	18.166068	0.217624
1694	18.165464	0.217288
1695	18.09876	0.256528
1696	18.107748	0.254728
1697	18.028536	0.253
1698	18.085416	0.255808
1699	18.149232	0.218412
1700	18.117484	0.261588
1701	18.144788	0.217724
1702	18.134472	0.219192
1703	18.09844	0.257672
1704	17.978332	0.256856
1705	18.041596	0.257988
1706	18.110436	0.260032
1707	18.156044	0.22246
1708	18.15212	0.21528
1709	18.146628	0.260672
1710	18.1493	0.254824
1711	18.142292	0.219904
1712	18.046564	0.25576
1713	18.14162	0.261272
1714	18.118716	0.253436
1715	18.173356	0.260652
1716	18.200148	0.256548
1717	18.180424	0.266744
1718	18.0087	0.256336
1719	18.08302	0.258696
1720	18.04216	0.254464
1721	18.185668	0.260096
1722	18.1678	0.220608
1723	18.150472	0.260984
1724	18.088544	0.258268
1725	18.12868	0.215556
1726	18.154028	0.258316
1727	18.13878	0.217736
1728	18.173844	0.219436
1729	18.164372	0.217896
1730	18.17022	0.21728
1731	18.117448	0.22078
1732	18.12212	0.259276
1733	18.130668	0.220896
1734	18.106168	0.256772
1735	18.143132	0.261324
1736	18.098256	0.25858
1737	18.097512	0.261364
1738	18.155852	0.262364
1739	18.158256	0.258028
1740	18.150272	0.260292
1741	18.13558	0.261392
1742	18.103956	0.258328
1743	18.105684	0.253712
1744	18.14098	0.260628
1745	18.082096	0.255944
1746	18.100404	0.254868
1747	18.133192	0.261752
1748	18.092316	0.253492
1749	18.066168	0.254944
1750	18.151808	0.215512
1751	18.214348	0.220284
1752	18.162236	0.224124
1753	18.109916	0.25394
1754	18.0652	0.257164
1755	18.177788	0.217112
1756	18.159812	0.219596
1757	18.156572	0.22034
1758	18.182716	0.217008
1759	18.1193	0.258968
1760	18.119872	0.258512
1761	18.068912	0.257132
1762	18.09828	0.256988
1763	18.148592	0.263184
1764	18.169972	0.262692
1765	18.144072	0.25888
1766	18.11556	0.258744
1767	18.11344	0.25656
1768	18.122316	0.253492
1769	18.15264	0.257788
1770	18.16676	0.259828
1771	18.13172	0.218916
1772	18.11582	0.2599
1773	18.082428	0.257276
1774	18.14642	0.21914
1775	18.133172	0.21674
1776	18.161136	0.2611
1777	18.1782	0.26332
1778	18.081332	0.2586
1779	18.179012	0.220472
1780	18.155676	0.215076
1781	18.084412	0.25824
1782	18.148444	0.225712
1783	18.15186	0.21574
1784	18.123676	0.258588
1785	18.120676	0.262308
1786	18.027456	0.257764
1787	18.082556	0.259088
1788	18.029436	0.258472
1789	18.070308	0.256444
1790	18.073788	0.257136
1791	18.119884	0.261064
1792	18.066276	0.257616
1793	18.094112	0.257084
1794	18.200952	0.21902
1795	18.129164	0.25758
1796	18.075556	0.252012
1797	18.09264	0.255952
1798	18.093408	0.257728
1799	18.050784	0.257936
1800	18.138756	0.261856
1801	18.123268	0.253688
1802	18.083568	0.255876
1803	18.034236	0.260156
1804	18.155356	0.25936
1805	18.080276	0.258304
1806	18.099848	0.255732
1807	18.08436	0.258768
1808	18.046368	0.258112
1809	18.066316	0.25258
1810	18.08676	0.258544
1811	18.086812	0.252284
1812	18.115956	0.253052
1813	18.172912	0.2628
1814	18.13072	0.21738
1815	18.083724	0.255684
1816	18.124252	0.258912
1817	18.11508	0.219532
1818	18.142188	0.21478
1819	18.1205	0.216904
1820	18.137664	0.261788
1821	18.130836	0.260456
1822	18.112016	0.255264
1823	18.137776	0.218344
1824	18.169328	0.263388
1825	18.125892	0.26028
1826	18.101556	0.262664
1827	18.166592	0.217432
1828	18.146708	0.25946
1829	18.16352	0.257572
1830	18.133648	0.25392
1831	18.11628	0.263264
1832	18.187536	0.218004
1833	18.167296	0.217112
1834	18.140024	0.261848
1835	18.12064	0.257032
1836	18.10164	0.253064
1837	18.1051	0.257532
1838	18.100628	0.255428
1839	18.107104	0.256912
1840	18.115936	0.255332
1841	18.159116	0.259888
1842	18.133952	0.219336
1843	18.124732	0.25736
1844	18.131652	0.26012
1845	18.116188	0.25782
1846	18.109048	0.257544
1847	18.164548	0.258188
1848	18.124504	0.25908
1849	18.110404	0.253996
1850	18.099516	0.263324
1851	18.162556	0.259552
1852	18.168276	0.216876
1853	18.153024	0.258004
1854	18.06064	0.26044
1855	18.173988	0.21626
1856	18.172988	0.26244
1857	18.12792	0.258984
1858	18.055524	0.257872
1859	18.03124	0.256104
1860	18.083224	0.264704
1861	18.182032	0.215996
1862	18.195952	0.218564
1863	18.139368	0.257972
1864	18.10702	0.258892
1865	18.122784	0.258992
1866	18.142176	0.257912
1867	18.142184	0.257236
1868	18.113036	0.256
1869	18.155052	0.214064
1870	18.15136	0.217192
1871	18.137108	0.26124
1872	18.072692	0.261388
1873	18.18684	0.257976
1874	18.127508	0.257664
1875	18.128608	0.25824
1876	18.074256	0.260424
1877	18.126704	0.255804
1878	18.090136	0.252568
1879	18.120168	0.26298
1880	18.153736	0.264184
1881	18.057052	0.25814
1882	18.135544	0.216904
1883	18.178612	0.218176
1884	18.223124	0.217112
1885	18.06646	0.253044
1886	18.18458	0.217808
1887	18.125176	0.258724
1888	18.118508	0.216904
1889	18.101708	0.256884
1890	18.103948	0.258932
1891	18.11902	0.263692
1892	18.151904	0.2633
1893	18.081516	0.256364
1894	18.081584	0.258752
1895	18.081388	0.262516
1896	18.095724	0.257648
1897	18.129284	0.2537
1898	18.1129	0.259572
1899	18.070784	0.259924
1900	18.147944	0.217828
1901	18.083592	0.261996
1902	18.068708	0.256736
1903	18.066556	0.259016
1904	18.098368	0.26134
1905	18.142376	0.259008
1906	18.171804	0.217792
1907	18.174352	0.261164
1908	18.137144	0.257984
1909	18.123184	0.257204
1910	18.119728	0.259212
1911	18.133956	0.21884
1912	18.128508	0.266312
1913	18.156844	0.217592
1914	18.02918	0.256876
1915	18.149672	0.257736
1916	18.139864	0.225248
1917	18.130188	0.259936
1918	18.119776	0.258596
1919	18.139496	0.261668
1920	18.144796	0.259184
1921	18.124852	0.257276
1922	18.13594	0.222956
1923	18.113748	0.262596
1924	18.06078	0.257336
1925	18.16428	0.258412
1926	18.139756	0.225232
1927	18.122608	0.256444
1928	18.123472	0.259208
1929	18.102848	0.257288
1930	18.16754	0.261144
1931	18.139276	0.22124
1932	18.107496	0.260288
1933	18.10954	0.261212
1934	18.114424	0.260508
1935	18.113372	0.2569
1936	18.11554	0.25114
1937	18.094268	0.261748
1938	18.139472	0.258468
1939	18.15948	0.21702
1940	18.152448	0.258896
1941	18.092212	0.259156
1942	18.072104	0.253556
1943	18.037056	0.259916
1944	18.154028	0.260312
1945	18.182236	0.257076
1946	18.152804	0.258932
1947	18.134768	0.260984
1948	18.074212	0.2578
1949	18.07064	0.260024
1950	18.141976	0.219008
1951	18.068084	0.262532
1952	18.172696	0.217184
1953	18.140908	0.262736
1954	18.111764	0.259964
1955	18.081544	0.257636
1956	18.05564	0.262144
1957	18.084196	0.259332
1958	18.185744	0.217224
1959	18.152616	0.262292
1960	18.116304	0.259784
1961	18.02838	0.25966
1962	18.093768	0.259188
1963	18.106392	0.258764
1964	18.06974	0.25964
1965	18.106176	0.259812
1966	18.099112	0.25776
1967	18.109392	0.259448
1968	18.129364	0.261252
1969	18.14734	0.257484
1970	18.111336	0.255172
1971	18.13844	0.258904
1972	18.154272	0.258104
1973	18.179808	0.214264
1974	18.137172	0.260268
1975	18.112588	0.216996
1976	18.068908	0.261308
1977	18.07792	0.255196
1978	18.194168	0.25706
1979	18.095696	0.218684
1980	18.044884	0.256332
1981	18.109476	0.257024
1982	18.092996	0.25942
1983	18.077932	0.255384
1984	18.068776	0.25938
1985	18.071056	0.253016
1986	18.0367	0.251896
1987	18.104912	0.256936
1988	18.085804	0.263412
1989	18.109624	0.255048
1990	18.140316	0.219484
1991	18.155364	0.261148
1992	18.13414	0.254464
1993	18.116896	0.255852
1994	18.155692	0.215712
1995	18.15188	0.26016
1996	18.127284	0.214252
1997	18.120132	0.258176
1998	18.15238	0.258348
1999	18.111104	0.257964
2000	18.0897	0.260948
2001	18.092	0.253744
2002	18.06626	0.251164
2003	18.104064	0.261748
2004	18.109752	0.257508
2005	18.11838	0.260436
2006	17.994876	0.254964
2007	18.046308	0.253324
2008	18.167924	0.223096
2009	18.123952	0.261688
2010	18.112572	0.254524
2011	18.079204	0.255652
2012	18.140736	0.263056
2013	18.118936	0.257764
2014	18.149432	0.21688
2015	18.107992	0.215776
2016	18.06556	0.257204
2017	18.151132	0.260656
2018	18.168336	0.260352
2019	18.169668	0.216868
2020	18.140708	0.216656
2021	18.139576	0.255388
2022	18.113204	0.2531
2023	18.137704	0.216708
2024	18.177296	0.257824
2025	18.13398	0.217496
2026	18.045508	0.25856
2027	18.121484	0.26012
2028	18.041608	0.257684
2029	18.166436	0.258004
2030	18.082208	0.2607
2031	18.106836	0.259036
2032	18.14284	0.258048
2033	18.12104	0.259284
2034	18.119144	0.257432
2035	18.092448	0.260184
2036	18.141832	0.215168
2037	18.136204	0.221504
2038	18.01116	0.260556
2039	18.126612	0.256904
2040	18.049716	0.257568
2041	18.10344	0.259144
2042	18.16686	0.258396
2043	18.157552	0.217556
2044	18.129632	0.258876
2045	18.069704	0.260456
2046	18.026364	0.254164
2047	18.177532	0.262676
2048	18.154312	0.214908
2049	18.145172	0.260868
2050	18.1437	0.216668
2051	18.171244	0.258424
2052	18.185996	0.257992
2053	18.114312	0.253276
2054	18.12922	0.263324
2055	18.079536	0.253156
2056	18.070736	0.255316
2057	18.049644	0.254048
2058	18.16324	0.258708
2059	18.135548	0.21844
2060	18.15408	0.22096
2061	18.047112	0.261724
2062	18.095264	0.259136
2063	18.133168	0.257736
2064	18.136176	0.263064
2065	18.1496	0.261108
2066	18.080856	0.25498
2067	18.07402	0.258572
2068	18.055788	0.254888
2069	18.16796	0.258176
2070	18.114564	0.254048
2071	18.068152	0.25882
2072	18.092692	0.254148
2073	18.184824	0.221464
2074	18.134644	0.259548
2075	18.1572	0.21812
2076	18.128404	0.219412
2077	18.182892	0.215332
2078	18.121336	0.259424
2079	18.08586	0.25952
2080	18.076304	0.25302
2081	18.151472	0.218016
2082	18.164168	0.223408
2083	18.123584	0.258828
2084	18.146712	0.260904
2085	18.126344	0.25826
2086	18.104916	0.256036
2087	18.113516	0.260132
2088	18.076692	0.25476
2089	18.127224	0.259068
2090	18.07674	0.254472
2091	18.101944	0.256936
2092	18.055716	0.259016
2093	18.082512	0.256944
2094	18.123608	0.258276
2095	18.087496	0.2548
2096	18.108216	0.260532
2097	18.084664	0.256036
2098	18.160416	0.260436
2099	18.11926	0.256188
2100	18.12914	0.257732
2101	18.100292	0.256432
2102	18.154632	0.2152
2103	18.13066	0.21586
2104	18.109616	0.260016
2105	18.095064	0.263464
2106	18.085792	0.260384
2107	18.15992	0.257112
2108	18.11562	0.25734
2109	18.121236	0.262328
2110	18.151036	0.263504
2111	18.1191	0.256492
2112	18.118492	0.21594
2113	18.110412	0.253516
2114	18.092264	0.257608
2115	18.100468	0.255524
2116	18.142204	0.2588
2117	18.0786	0.257752
2118	18.037884	0.257892
2119	18.156196	0.259016
2120	18.150604	0.2181
2121	18.123528	0.263052
2122	18.107932	0.258408
2123	18.11176	0.261544
2124	18.1285	0.257552
2125	18.081564	0.25926
2126	18.123248	0.253424
2127	18.129532	0.260524
2128	18.130368	0.21848
2129	18.098016	0.258232
2130	18.110908	0.260628
2131	18.100068	0.262672
2132	18.179804	0.2195
2133	18.129488	0.264192
2134	18.138884	0.257904
2135	18.12414	0.260736
2136	18.151136	0.25334
2137	18.111824	0.25926
2138	18.017108	0.268932
2139	18.08932	0.26178
2140	18.088952	0.257488
2141	18.130764	0.216784
2142	18.150136	0.217
2143	18.155316	0.223536
2144	18.125228	0.262156
2145	18.13986	0.258544
2146	18.146472	0.261568
2147	18.160596	0.258268
2148	18.114144	0.257468
2149	18.13064	0.257264
2150	18.10062	0.25956
2151	18.107244	0.259776
2152	18.07144	0.25372
2153	18.12672	0.25908
2154	18.103616	0.2195
2155	18.152556	0.25768
2156	18.092044	0.25536
2157	18.165448	0.262508
2158	18.161724	0.221104
2159	18.110512	0.25316
2160	18.081528	0.252836
2161	18.093952	0.25144
2162	18.120516	0.254976
2163	18.178636	0.2184
2164	18.085392	0.25658
2165	18.07216	0.254692
2166	18.166284	0.221384
2167	18.09588	0.253356
2168	18.137488	0.262608
2169	18.075692	0.258236
2170	18.078224	0.253608
2171	18.164004	0.218908
2172	18.151996	0.257972
2173	18.155332	0.218824
2174	18.04646	0.258104
2175	18.106284	0.2594
2176	18.1322	0.214896
2177	18.133596	0.258404
2178	18.16732	0.25872
2179	18.167796	0.260408
2180	18.148236	0.258816
2181	18.173644	0.217464
2182	18.106692	0.21906
2183	18.138232	0.258776
2184	18.165632	0.215136
2185	18.10578	0.257524
2186	18.100444	0.263044
2187	18.154564	0.221156
2188	18.114408	0.25344
2189	18.142732	0.26182
2190	18.02964	0.254772
2191	18.049488	0.260404
2192	18.11536	0.263152
2193	18.177472	0.21832
2194	18.156804	0.25964
2195	18.172496	0.261944
2196	18.0844	0.259336
2197	18.106124	0.260304
2198	18.087596	0.254208
2199	18.144584	0.256984
2200	18.083708	0.254752
2201	18.133152	0.258896
2202	18.085188	0.259664
2203	18.1407	0.215996
2204	18.050804	0.261896
2205	18.078128	0.25644
2206	18.157668	0.261552
2207	18.145688	0.258804
2208	18.12792	0.218764
2209	18.096984	0.25392
2210	18.144008	0.259504
2211	18.146924	0.218968
2212	18.054056	0.257496
2213	18.142552	0.216916
2214	18.146328	0.219148
2215	18.175588	0.220752
2216	18.155024	0.25994
2217	18.167436	0.255996
2218	18.1518	0.2582
2219	18.163212	0.261792
2220	18.112064	0.259816
2221	18.091212	0.25432
2222	18.146428	0.217308
2223	18.156756	0.225132
2224	18.161568	0.263752
2225	18.172848	0.259008
2226	18.102012	0.255724
2227	18.052212	0.258144
2228	18.10862	0.21558
2229	18.155344	0.21748
2230	18.144144	0.25928
2231	18.12834	0.25324
2232	18.164588	0.21746
2233	18.13286	0.219356
2234	18.121496	0.218648
2235	18.068236	0.259912
2236	18.128812	0.2582
2237	18.19314	0.258472
2238	18.171772	0.262588
2239	18.106308	0.260068
2240	18.167892	0.258392
2241	18.137768	0.258972
2242	18.095	0.262012
2243	18.141716	0.218184
2244	18.131456	0.217164
2245	18.090384	0.258944
2246	18.139748	0.217492
2247	18.099976	0.260616
2248	18.142248	0.254392
2249	18.12354	0.257144
2250	18.120196	0.260324
2251	18.053948	0.25496
2252	18.086188	0.26192
2253	18.088236	0.260384
2254	18.077992	0.251384
2255	18.043104	0.262208
2256	18.067416	0.256924
2257	18.044116	0.256704
2258	18.059728	0.255036
2259	18.160552	0.201176
2260	18.036424	0.26338
2261	18.111068	0.25604
2262	18.144856	0.258876
2263	18.170068	0.220924
2264	18.15834	0.263288
2265	18.150516	0.219168
2266	18.146908	0.221968
2267	18.163472	0.217412
2268	18.122044	0.2628
2269	18.1694	0.258672
2270	18.152232	0.258036
2271	18.097832	0.258024
2272	18.07812	0.259744
2273	18.073136	0.257052
2274	18.070532	0.256524
2275	18.171484	0.258924
2276	18.145688	0.216788
2277	18.119268	0.251524
2278	18.150928	0.259368
2279	18.113648	0.259592
2280	18.1243	0.250816
2281	18.090844	0.256956
2282	18.119628	0.256552
2283	18.116344	0.254876
2284	18.088936	0.253832
2285	18.096512	0.253952
2286	18.13506	0.261664
2287	18.142388	0.258424
2288	18.116188	0.254768
2289	18.159096	0.221272
2290	18.1461	0.261908
2291	18.087008	0.253524
2292	18.13936	0.218592
2293	18.181	0.214712
2294	18.149208	0.262292
2295	18.109548	0.26046
2296	18.104932	0.25134
2297	18.114184	0.262344
2298	18.159288	0.218848
2299	18.153328	0.261456
2300	18.112152	0.25836
2301	18.157136	0.216888
2302	18.119056	0.225776
2303	18.121144	0.25932
2304	18.130688	0.254496
2305	18.066524	0.256588
2306	18.131892	0.217484
2307	18.165932	0.260176
2308	18.15286	0.219
2309	18.132248	0.261332
2310	18.08838	0.257936
2311	18.08786	0.252624
2312	18.094848	0.260896
2313	18.128276	0.254436
2314	18.125076	0.252932
2315	18.144072	0.215672
2316	18.083436	0.257604
2317	18.04674	0.256832
2318	18.186912	0.22044
2319	18.140972	0.264884
2320	18.13026	0.218908
2321	18.154172	0.265068
2322	18.163024	0.258852
2323	18.126016	0.25344
2324	18.135864	0.261036
2325	18.166092	0.260608
2326	18.144856	0.214804
2327	18.155892	0.219476
2328	18.180052	0.262056
2329	18.114008	0.258204
2330	18.1244	0.26068
2331	18.079496	0.256456
2332	18.155868	0.219296
2333	18.14882	0.256284
2334	18.097216	0.257544
2335	18.065192	0.256608
2336	18.163828	0.221392
2337	18.112244	0.259512
2338	18.148472	0.216672
2339	18.144636	0.217112
2340	18.162964	0.214936
2341	18.170024	0.259372
2342	18.157492	0.258236
2343	18.110472	0.254436
2344	18.099808	0.258764
2345	18.105312	0.25462
2346	18.086204	0.253996
2347	18.105616	0.260152
2348	18.160312	0.26094
2349	18.123496	0.257808
2350	18.129116	0.2547
2351	18.100744	0.252604
2352	18.121024	0.258208
2353	18.184088	0.218192
2354	18.1546	0.260604
2355	18.126752	0.256536
2356	18.078792	0.26214
2357	18.081832	0.25584
2358	18.050344	0.262552
2359	18.110188	0.25388
2360	18.173768	0.21704
2361	18.101244	0.25148
2362	18.098	0.261048
2363	18.113808	0.217056
2364	18.137836	0.258184
2365	18.12918	0.263124
2366	18.10642	0.257852
2367	18.14694	0.217548
2368	18.166752	0.255644
2369	18.159064	0.259928
2370	18.197152	0.217392
2371	18.159988	0.260948
2372	18.19398	0.220632
2373	18.184188	0.2172
2374	18.075852	0.256216
2375	18.081612	0.256924
2376	18.111912	0.256056
2377	18.068744	0.256424
2378	18.15284	0.257984
2379	18.098908	0.253872
2380	18.109672	0.256952
2381	18.058608	0.25692
2382	18.16148	0.216384
2383	18.19598	0.25872
2384	18.124468	0.260972
2385	18.124684	0.218228
2386	18.127576	0.258304
2387	18.071652	0.251304
2388	18.099752	0.25462
2389	18.178956	0.216048
2390	18.118644	0.255152
2391	18.106116	0.25976
2392	18.172248	0.215188
2393	18.121932	0.2613
2394	18.133616	0.26222
2395	18.088524	0.257456
2396	17.980692	0.260832
2397	18.136352	0.253212
2398	18.10598	0.258804
2399	18.09226	0.25484
2400	18.110568	0.260616
2401	18.153716	0.216572
2402	18.135216	0.260388
2403	18.11012	0.253292
2404	18.147024	0.26186
2405	18.129268	0.217152
2406	18.176604	0.218396
2407	17.970888	0.255252
2408	18.1308	0.25684
2409	18.139424	0.219044
2410	18.070932	0.256288
2411	18.077752	0.259668
2412	17.988716	0.257924
2413	18.126064	0.256984
2414	18.025092	0.255972
2415	18.098772	0.256668
2416	18.120524	0.25504
2417	18.1055	0.25628
2418	18.155652	0.215252
2419	18.129608	0.259092
2420	18.12126	0.258248
2421	18.134228	0.255604
2422	18.14152	0.2171
2423	18.149876	0.258748
2424	18.134224	0.26222
2425	18.109592	0.26376
2426	18.103832	0.259752
2427	18.025476	0.254992
2428	18.092096	0.254408
2429	18.013208	0.254012
2430	18.070936	0.255552
2431	18.146092	0.255752
2432	18.146776	0.260912
2433	18.133672	0.216552
2434	18.155044	0.216728
2435	18.178812	0.221128
2436	18.132628	0.261468
2437	18.16096	0.215632
2438	18.180492	0.26092
2439	18.11754	0.260484
2440	18.112916	0.262484
2441	18.101656	0.253204
2442	18.104704	0.25714
2443	18.122132	0.259
2444	18.109784	0.256896
2445	18.058128	0.265496
2446	18.093852	0.260948
2447	18.047576	0.254036
2448	18.113544	0.257192
2449	18.086864	0.255948
2450	18.070092	0.25864
2451	18.12466	0.258004
2452	18.113048	0.258376
2453	18.094368	0.259064
2454	18.080288	0.256028
2455	18.103836	0.260116
2456	18.171256	0.219156
2457	18.132312	0.218272
2458	18.088	0.254548
2459	18.145188	0.260104
2460	18.127776	0.259156
2461	18.145364	0.259928
2462	18.184828	0.26108
2463	18.120604	0.217232
2464	18.170152	0.2553
2465	18.147652	0.216756
2466	18.14468	0.260848
2467	18.163236	0.219252
2468	18.143824	0.25918
2469	18.151308	0.260708
2470	18.149772	0.258056
2471	18.167	0.264044
2472	18.127488	0.221576
2473	18.159536	0.258852
2474	18.150268	0.257368
2475	18.143088	0.219652
