ID	FragGeneScan_GIC31	FragGeneScan_DJ	FragGeneScan_RW1	FragGeneScan_Rleg	FragGeneScan_RW2
K03921	1.0	0.0	0.0	0.0	0.0
K03923	0.0	1.0	0.0	0.0	0.0
K03924	1.0	1.0	0.0	1.0	1.0
K03925	0.0	1.0	0.0	1.0	0.0
K03928	1.0	0.0	0.0	0.0	1.0
K03929	0.0	0.0	0.0	1.0	0.0
K03931	0.0	0.0	0.0	1.0	0.0
K03932	0.0	1.0	0.0	1.0	0.0
K03934	0.0	0.0	0.0	1.0	0.0
K03935	0.0	0.0	0.0	1.0	0.0
K03936	0.0	0.0	0.0	1.0	0.0
K03937	0.0	0.0	0.0	1.0	0.0
K03940	0.0	0.0	0.0	1.0	0.0
K03941	0.0	0.0	0.0	1.0	0.0
K03942	0.0	0.0	0.0	1.0	0.0
K03953	0.0	0.0	0.0	1.0	0.0
K03969	0.0	0.0	0.0	1.0	0.0
K03972	1.0	1.0	0.0	1.0	1.0
K03973	1.0	0.0	0.0	0.0	1.0
K03975	1.0	1.0	0.0	1.0	1.0
K03976	1.0	1.0	0.0	1.0	1.0
K03977	1.0	1.0	0.0	1.0	1.0
K03978	1.0	1.0	0.0	1.0	1.0
K03979	1.0	1.0	0.0	1.0	1.0
K03980	0.0	1.0	0.0	1.0	1.0
K03981	0.0	1.0	0.0	1.0	0.0
K04017	0.0	1.0	0.0	0.0	0.0
K04018	0.0	1.0	0.0	1.0	0.0
K04030	0.0	0.0	0.0	1.0	0.0
K04033	0.0	1.0	0.0	1.0	0.0
K04034	0.0	1.0	0.0	1.0	0.0
K04042	1.0	1.0	1.0	1.0	1.0
K04043	1.0	1.0	0.0	1.0	1.0
K04044	0.0	1.0	0.0	0.0	0.0
K04045	0.0	0.0	0.0	1.0	0.0
K04046	0.0	1.0	0.0	1.0	0.0
K04047	1.0	1.0	0.0	1.0	1.0
K04061	1.0	1.0	0.0	0.0	1.0
K04062	0.0	1.0	0.0	1.0	0.0
K04063	1.0	1.0	0.0	1.0	1.0
K04064	0.0	1.0	0.0	0.0	0.0
K04065	0.0	1.0	0.0	1.0	0.0
K04066	1.0	1.0	0.0	1.0	1.0
K04068	1.0	0.0	0.0	0.0	1.0
K04069	1.0	0.0	0.0	0.0	1.0
K04072	1.0	0.0	0.0	0.0	1.0
K04073	0.0	1.0	0.0	0.0	0.0
K04074	1.0	0.0	0.0	0.0	1.0
K04075	1.0	1.0	0.0	1.0	1.0
K04076	0.0	1.0	0.0	0.0	0.0
K04077	1.0	1.0	0.0	1.0	1.0
K04078	1.0	1.0	0.0	1.0	1.0
K04079	1.0	1.0	0.0	1.0	1.0
K04080	0.0	1.0	0.0	1.0	0.0
K04082	0.0	1.0	0.0	0.0	0.0
K04083	1.0	1.0	0.0	1.0	1.0
K04084	0.0	1.0	0.0	0.0	0.0
K04085	1.0	1.0	0.0	1.0	1.0
K04087	0.0	1.0	0.0	1.0	0.0
K04088	0.0	1.0	0.0	1.0	0.0
K04090	0.0	0.0	0.0	1.0	0.0
K04091	0.0	1.0	0.0	1.0	0.0
K04092	0.0	0.0	0.0	1.0	0.0
K04094	1.0	0.0	0.0	1.0	1.0
K04095	1.0	1.0	0.0	1.0	1.0
K04096	1.0	1.0	0.0	1.0	1.0
K04097	0.0	0.0	0.0	1.0	0.0
K04098	0.0	0.0	0.0	1.0	0.0
K04099	0.0	1.0	0.0	0.0	0.0
K04101	0.0	1.0	0.0	1.0	0.0
K04102	0.0	0.0	0.0	1.0	0.0
K04103	0.0	0.0	0.0	1.0	0.0
K04112	0.0	0.0	0.0	1.0	0.0
K04113	0.0	0.0	0.0	1.0	0.0
K04125	0.0	0.0	0.0	1.0	0.0
K04335	0.0	0.0	0.0	1.0	0.0
K04343	0.0	0.0	0.0	1.0	0.0
K04485	1.0	1.0	0.0	1.0	1.0
K04486	1.0	0.0	0.0	0.0	1.0
K04487	1.0	1.0	0.0	1.0	1.0
K04488	1.0	0.0	0.0	1.0	1.0
K04518	0.0	0.0	0.0	1.0	0.0
K04562	1.0	1.0	0.0	0.0	1.0
K04564	1.0	1.0	0.0	1.0	1.0
K04565	0.0	1.0	0.0	1.0	0.0
K04567	1.0	1.0	0.0	1.0	1.0
K04568	0.0	1.0	0.0	1.0	0.0
K04651	0.0	1.0	0.0	0.0	0.0
K04652	0.0	1.0	0.0	0.0	0.0
K04653	0.0	1.0	0.0	0.0	0.0
K04654	0.0	1.0	0.0	0.0	0.0
K04655	0.0	1.0	0.0	0.0	0.0
K04656	0.0	1.0	0.0	0.0	0.0
K04691	0.0	1.0	0.0	0.0	0.0
K04719	0.0	1.0	0.0	1.0	0.0
K04729	0.0	0.0	0.0	1.0	0.0
K04744	0.0	1.0	0.0	1.0	0.0
K04748	0.0	1.0	0.0	0.0	0.0
K04749	1.0	0.0	0.0	0.0	1.0
K04750	1.0	0.0	0.0	1.0	1.0
K04751	0.0	0.0	0.0	1.0	0.0
K04752	0.0	1.0	0.0	1.0	0.0
K04754	0.0	1.0	0.0	0.0	0.0
K04755	0.0	1.0	0.0	1.0	0.0
K04756	0.0	0.0	0.0	1.0	0.0
K04757	1.0	0.0	0.0	0.0	1.0
K04758	0.0	1.0	0.0	0.0	0.0
K04759	0.0	1.0	0.0	0.0	0.0
K04760	0.0	1.0	0.0	1.0	0.0
K04761	0.0	1.0	0.0	1.0	0.0
K04762	1.0	1.0	0.0	1.0	1.0
K04763	1.0	1.0	0.0	1.0	1.0
K04764	0.0	1.0	0.0	1.0	0.0
K04765	0.0	1.0	1.0	1.0	0.0
K04766	1.0	0.0	0.0	0.0	1.0
K04767	1.0	1.0	0.0	1.0	1.0
K04768	1.0	1.0	0.0	1.0	1.0
K04770	0.0	1.0	0.0	0.0	0.0
K04771	1.0	0.0	0.0	0.0	0.0
K04772	0.0	1.0	0.0	1.0	0.0
K04773	0.0	1.0	0.0	1.0	0.0
K04774	0.0	1.0	0.0	0.0	0.0
K04780	0.0	1.0	0.0	1.0	0.0
K04884	0.0	0.0	0.0	1.0	0.0
K04892	0.0	1.0	0.0	0.0	0.0
K05020	1.0	0.0	0.0	0.0	1.0
K05275	1.0	1.0	0.0	1.0	0.0
K05297	0.0	1.0	0.0	0.0	0.0
K05301	0.0	0.0	0.0	1.0	0.0
K05308	0.0	0.0	0.0	1.0	0.0
K05311	1.0	0.0	0.0	0.0	1.0
K05337	1.0	0.0	0.0	0.0	1.0
K05339	1.0	1.0	0.0	0.0	1.0
K05340	1.0	0.0	0.0	0.0	1.0
K05343	0.0	1.0	0.0	1.0	0.0
K05346	0.0	1.0	0.0	1.0	0.0
K05349	1.0	0.0	0.0	1.0	1.0
K05350	1.0	0.0	0.0	1.0	1.0
K05351	0.0	1.0	0.0	1.0	0.0
K05358	0.0	1.0	0.0	1.0	0.0
K05365	0.0	1.0	0.0	0.0	0.0
K05366	1.0	1.0	1.0	1.0	1.0
K05367	0.0	0.0	0.0	1.0	0.0
K05375	0.0	1.0	0.0	1.0	0.0
K05384	1.0	0.0	0.0	0.0	1.0
K05389	1.0	0.0	0.0	0.0	1.0
K05499	1.0	0.0	0.0	1.0	1.0
K05515	0.0	1.0	0.0	0.0	0.0
K05516	1.0	1.0	0.0	1.0	1.0
K05520	1.0	1.0	0.0	0.0	1.0
K05524	0.0	1.0	0.0	1.0	0.0
K05527	0.0	1.0	0.0	1.0	0.0
K05539	0.0	1.0	0.0	1.0	0.0
K05540	1.0	1.0	0.0	1.0	1.0
K05541	0.0	1.0	0.0	0.0	0.0
K05548	0.0	1.0	0.0	1.0	0.0
K05549	0.0	1.0	0.0	0.0	0.0
K05550	0.0	1.0	0.0	0.0	0.0
K05555	1.0	0.0	0.0	1.0	1.0
K05559	0.0	1.0	0.0	0.0	0.0
K05560	0.0	1.0	0.0	0.0	0.0
K05561	0.0	1.0	0.0	0.0	0.0
K05562	0.0	1.0	0.0	0.0	0.0
K05563	0.0	1.0	0.0	0.0	0.0
K05564	0.0	1.0	0.0	0.0	0.0
K05565	1.0	0.0	0.0	1.0	1.0
K05566	1.0	0.0	0.0	1.0	1.0
K05567	1.0	0.0	0.0	1.0	1.0
K05568	1.0	0.0	0.0	1.0	1.0
K05569	1.0	0.0	0.0	1.0	1.0
K05570	1.0	0.0	0.0	1.0	1.0
K05571	1.0	0.0	0.0	1.0	1.0
K05589	0.0	1.0	1.0	1.0	0.0
K05590	0.0	1.0	0.0	0.0	0.0
K05592	1.0	1.0	0.0	1.0	1.0
K05593	1.0	0.0	0.0	0.0	1.0
K05594	0.0	1.0	0.0	1.0	0.0
K05595	0.0	0.0	0.0	1.0	0.0
K05596	0.0	0.0	0.0	1.0	0.0
K05597	0.0	1.0	0.0	0.0	0.0
K05603	0.0	1.0	0.0	1.0	0.0
K05605	0.0	1.0	0.0	1.0	0.0
K05606	1.0	0.0	0.0	1.0	1.0
K05614	1.0	0.0	0.0	0.0	1.0
K05685	0.0	0.0	0.0	1.0	0.0
K05710	0.0	1.0	0.0	1.0	0.0
K05711	1.0	0.0	0.0	0.0	0.0
K05712	1.0	0.0	1.0	1.0	1.0
K05713	0.0	1.0	0.0	0.0	0.0
K05714	1.0	1.0	1.0	1.0	1.0
K05770	1.0	0.0	1.0	0.0	1.0
K05774	0.0	1.0	0.0	1.0	0.0
K05777	1.0	0.0	0.0	0.0	1.0
K05780	0.0	0.0	0.0	1.0	0.0
K05781	0.0	0.0	0.0	1.0	0.0
K05782	0.0	1.0	0.0	1.0	0.0
K05783	0.0	1.0	0.0	0.0	0.0
K05784	0.0	1.0	0.0	0.0	0.0
K05785	0.0	1.0	0.0	0.0	0.0
K05786	1.0	1.0	0.0	1.0	1.0
K05787	0.0	1.0	0.0	0.0	0.0
K05788	0.0	1.0	0.0	1.0	0.0
K05794	1.0	1.0	0.0	1.0	1.0
K05799	1.0	1.0	0.0	1.0	1.0
K05800	0.0	0.0	0.0	1.0	1.0
K05801	0.0	1.0	0.0	1.0	0.0
K05802	0.0	0.0	0.0	1.0	0.0
K05805	0.0	1.0	0.0	1.0	0.0
K05807	0.0	1.0	0.0	1.0	0.0
K05808	1.0	1.0	0.0	1.0	1.0
K05810	1.0	1.0	0.0	1.0	1.0
K05812	0.0	1.0	0.0	0.0	0.0
K05813	1.0	0.0	0.0	1.0	1.0
K05814	1.0	0.0	0.0	1.0	1.0
K05815	1.0	0.0	0.0	1.0	1.0
K05817	0.0	1.0	0.0	0.0	0.0
K05818	0.0	1.0	0.0	0.0	0.0
K05819	0.0	1.0	0.0	1.0	0.0
K05820	1.0	1.0	0.0	1.0	1.0
K05822	1.0	0.0	0.0	0.0	1.0
K05823	1.0	0.0	0.0	0.0	1.0
K05825	0.0	0.0	0.0	1.0	0.0
K05832	0.0	0.0	0.0	1.0	0.0
K05833	0.0	0.0	0.0	1.0	0.0
K05834	0.0	1.0	0.0	1.0	0.0
K05835	0.0	0.0	0.0	1.0	0.0
K05836	0.0	0.0	0.0	1.0	0.0
K05837	1.0	1.0	0.0	0.0	1.0
K05838	0.0	1.0	0.0	1.0	0.0
K05844	1.0	1.0	0.0	0.0	1.0
K05845	1.0	0.0	0.0	1.0	1.0
K05846	1.0	0.0	0.0	1.0	1.0
K05847	1.0	0.0	0.0	1.0	1.0
K05874	1.0	1.0	0.0	1.0	1.0
K05875	0.0	1.0	0.0	1.0	0.0
K05878	1.0	1.0	0.0	1.0	1.0
K05879	1.0	1.0	0.0	1.0	1.0
K05881	1.0	0.0	0.0	1.0	1.0
K05882	0.0	0.0	0.0	1.0	0.0
K05884	0.0	1.0	0.0	1.0	0.0
K05888	0.0	0.0	1.0	0.0	0.0
K05895	0.0	0.0	0.0	1.0	0.0
K05896	1.0	1.0	0.0	1.0	1.0
K05898	0.0	1.0	0.0	0.0	0.0
K05907	0.0	1.0	0.0	0.0	0.0
K05916	1.0	1.0	0.0	1.0	1.0
K05921	0.0	0.0	1.0	0.0	0.0
K05936	0.0	0.0	0.0	1.0	0.0
K05937	1.0	0.0	0.0	0.0	1.0
K05939	0.0	1.0	0.0	1.0	0.0
K05946	0.0	0.0	0.0	1.0	0.0
K05952	0.0	1.0	0.0	0.0	0.0
K05967	1.0	1.0	0.0	0.0	1.0
K05972	0.0	0.0	0.0	1.0	0.0
K05973	0.0	0.0	0.0	1.0	0.0
K05982	0.0	1.0	0.0	0.0	0.0
K05984	0.0	1.0	0.0	0.0	0.0
K05985	1.0	0.0	0.0	0.0	1.0
K05989	0.0	1.0	0.0	1.0	0.0
K05995	1.0	0.0	0.0	0.0	1.0
K06006	0.0	1.0	0.0	0.0	0.0
K06016	0.0	0.0	0.0	1.0	0.0
K06019	1.0	0.0	0.0	0.0	1.0
K06020	0.0	1.0	0.0	1.0	0.0
K06023	1.0	0.0	0.0	1.0	1.0
K06024	1.0	1.0	0.0	1.0	1.0
K06030	1.0	0.0	0.0	0.0	1.0
K06037	0.0	1.0	0.0	1.0	0.0
K06041	0.0	1.0	0.0	1.0	0.0
K06042	0.0	0.0	0.0	1.0	0.0
K06044	0.0	1.0	0.0	1.0	0.0
K06045	0.0	1.0	0.0	0.0	0.0
K06048	0.0	1.0	0.0	1.0	0.0
K06075	0.0	1.0	0.0	1.0	0.0
K06076	0.0	1.0	0.0	1.0	0.0
K06077	0.0	1.0	0.0	0.0	0.0
K06113	0.0	0.0	0.0	1.0	1.0
K06117	1.0	0.0	0.0	1.0	1.0
K06118	0.0	0.0	0.0	1.0	0.0
K06123	0.0	0.0	0.0	1.0	0.0
K06125	0.0	0.0	0.0	1.0	0.0
K06127	0.0	0.0	0.0	1.0	0.0
K06130	0.0	1.0	0.0	0.0	0.0
K06131	1.0	1.0	0.0	1.0	1.0
K06134	0.0	1.0	0.0	1.0	0.0
K06136	0.0	1.0	0.0	0.0	0.0
K06137	0.0	1.0	0.0	0.0	0.0
K06138	0.0	1.0	0.0	0.0	0.0
K06139	0.0	1.0	0.0	0.0	0.0
K06142	0.0	1.0	0.0	0.0	0.0
K06145	0.0	1.0	0.0	1.0	0.0
K06147	0.0	0.0	1.0	1.0	0.0
K06148	0.0	1.0	0.0	1.0	0.0
K06149	1.0	1.0	0.0	1.0	1.0
K06151	0.0	1.0	0.0	1.0	0.0
K06152	0.0	1.0	0.0	0.0	0.0
K06153	1.0	1.0	0.0	1.0	1.0
K06156	1.0	0.0	0.0	0.0	1.0
K06158	1.0	1.0	0.0	1.0	1.0
K06160	0.0	1.0	0.0	0.0	0.0
K06162	0.0	1.0	0.0	1.0	0.0
K06163	0.0	0.0	0.0	1.0	0.0
K06164	0.0	0.0	0.0	1.0	0.0
K06165	0.0	0.0	0.0	1.0	0.0
K06166	0.0	0.0	0.0	1.0	0.0
K06167	1.0	0.0	0.0	1.0	1.0
K06168	0.0	1.0	0.0	1.0	0.0
K06169	0.0	1.0	0.0	0.0	0.0
K06173	1.0	1.0	0.0	1.0	1.0
K06176	0.0	1.0	0.0	0.0	0.0
K06177	0.0	1.0	0.0	0.0	0.0
K06178	1.0	1.0	0.0	1.0	1.0
K06179	0.0	1.0	0.0	1.0	0.0
K06180	1.0	1.0	0.0	1.0	1.0
K06181	0.0	1.0	0.0	0.0	0.0
K06182	1.0	1.0	0.0	0.0	1.0
K06183	1.0	1.0	0.0	0.0	1.0
K06186	0.0	1.0	0.0	1.0	0.0
K06187	1.0	1.0	1.0	1.0	1.0
K06188	0.0	1.0	0.0	1.0	0.0
K06189	0.0	1.0	0.0	1.0	0.0
K06190	0.0	1.0	0.0	1.0	0.0
K06191	0.0	0.0	0.0	1.0	0.0
K06192	0.0	1.0	0.0	0.0	0.0
K06193	1.0	1.0	0.0	1.0	1.0
K06194	0.0	1.0	0.0	1.0	0.0
K06195	0.0	1.0	0.0	1.0	0.0
K06196	1.0	0.0	1.0	1.0	1.0
K06198	1.0	0.0	0.0	0.0	1.0
K06199	1.0	1.0	0.0	1.0	1.0
K06200	1.0	0.0	0.0	0.0	1.0
K06201	1.0	0.0	0.0	1.0	1.0
K06202	0.0	1.0	0.0	0.0	0.0
K06203	0.0	1.0	0.0	1.0	0.0
K06204	1.0	1.0	0.0	1.0	1.0
K06206	1.0	1.0	0.0	0.0	1.0
K06207	1.0	1.0	0.0	1.0	1.0
K06212	0.0	1.0	0.0	0.0	0.0
K06213	1.0	1.0	0.0	1.0	1.0
K06215	1.0	0.0	0.0	0.0	1.0
K06217	1.0	1.0	0.0	1.0	1.0
K06218	0.0	1.0	0.0	0.0	0.0
K06219	0.0	1.0	0.0	0.0	0.0
K06221	1.0	0.0	0.0	1.0	1.0
K06222	0.0	1.0	0.0	0.0	0.0
K06265	0.0	0.0	0.0	1.0	0.0
K06281	0.0	1.0	0.0	0.0	0.0
K06282	0.0	1.0	0.0	0.0	0.0
K06284	1.0	0.0	0.0	0.0	1.0
K06286	1.0	0.0	0.0	0.0	1.0
K06287	1.0	1.0	1.0	1.0	1.0
K06320	1.0	0.0	0.0	1.0	1.0
K06324	1.0	0.0	0.0	0.0	1.0
K06330	0.0	0.0	0.0	0.0	1.0
K06349	1.0	0.0	0.0	0.0	1.0
K06351	0.0	0.0	0.0	1.0	0.0
K06373	0.0	1.0	0.0	0.0	0.0
K06374	0.0	1.0	0.0	0.0	0.0
K06375	1.0	0.0	0.0	0.0	1.0
K06376	1.0	0.0	0.0	0.0	1.0
K06377	1.0	0.0	0.0	0.0	1.0
K06384	1.0	1.0	0.0	0.0	1.0
K06400	1.0	1.0	0.0	1.0	1.0
K06409	1.0	0.0	0.0	0.0	1.0
K06412	1.0	0.0	0.0	0.0	1.0
K06413	1.0	0.0	0.0	0.0	1.0
K06415	0.0	1.0	0.0	1.0	0.0
K06416	1.0	0.0	0.0	0.0	1.0
K06439	1.0	0.0	0.0	0.0	0.0
K06440	1.0	0.0	0.0	0.0	0.0
K06442	1.0	0.0	0.0	1.0	1.0
K06445	0.0	1.0	0.0	0.0	0.0
K06518	1.0	1.0	0.0	0.0	1.0
K06568	1.0	0.0	0.0	0.0	1.0
K06595	1.0	0.0	0.0	0.0	1.0
K06596	0.0	1.0	0.0	0.0	0.0
K06599	0.0	0.0	0.0	1.0	0.0
K06601	0.0	0.0	0.0	1.0	0.0
K06602	0.0	0.0	0.0	1.0	0.0
K06603	1.0	1.0	0.0	0.0	1.0
K06604	1.0	0.0	0.0	0.0	1.0
K06605	0.0	1.0	0.0	0.0	0.0
K06606	0.0	1.0	0.0	1.0	0.0
K06607	0.0	0.0	0.0	1.0	0.0
K06720	0.0	0.0	0.0	1.0	0.0
K06726	1.0	0.0	0.0	0.0	1.0
K06816	0.0	0.0	0.0	1.0	0.0
K06857	0.0	1.0	0.0	0.0	0.0
K06858	0.0	1.0	0.0	0.0	0.0
K06861	0.0	1.0	0.0	1.0	0.0
K06865	1.0	0.0	0.0	0.0	1.0
K06867	1.0	1.0	0.0	1.0	1.0
K06871	0.0	0.0	0.0	1.0	0.0
K06872	0.0	1.0	0.0	0.0	0.0
K06876	1.0	0.0	0.0	0.0	1.0
K06877	1.0	0.0	0.0	0.0	1.0
K06878	1.0	0.0	0.0	1.0	1.0
K06879	0.0	1.0	0.0	0.0	0.0
K06880	0.0	1.0	0.0	0.0	0.0
K06881	1.0	0.0	0.0	0.0	1.0
K06882	1.0	0.0	0.0	0.0	1.0
K06883	1.0	0.0	1.0	0.0	1.0
K06884	0.0	1.0	0.0	0.0	0.0
K06885	1.0	0.0	0.0	0.0	1.0
K06886	1.0	1.0	0.0	1.0	1.0
K06889	1.0	1.0	0.0	1.0	1.0
K06890	0.0	0.0	0.0	1.0	0.0
K06891	0.0	1.0	0.0	1.0	0.0
K06893	0.0	1.0	0.0	1.0	0.0
K06894	0.0	0.0	0.0	1.0	0.0
K06895	0.0	1.0	0.0	1.0	0.0
K06896	1.0	0.0	0.0	0.0	1.0
K06899	0.0	1.0	0.0	0.0	0.0
K06901	1.0	1.0	0.0	0.0	1.0
K06902	0.0	0.0	0.0	1.0	0.0
K06903	0.0	1.0	0.0	0.0	0.0
K06905	0.0	1.0	0.0	0.0	0.0
K06906	0.0	1.0	0.0	0.0	0.0
K06907	0.0	1.0	0.0	0.0	0.0
K06908	0.0	1.0	0.0	0.0	0.0
K06910	0.0	0.0	0.0	1.0	0.0
K06911	1.0	1.0	0.0	1.0	1.0
K06912	0.0	1.0	0.0	1.0	0.0
K06915	0.0	0.0	1.0	1.0	0.0
K06916	0.0	1.0	0.0	1.0	0.0
K06917	0.0	1.0	0.0	0.0	0.0
K06918	0.0	0.0	0.0	1.0	0.0
K06920	1.0	1.0	0.0	1.0	1.0
K06923	0.0	1.0	0.0	1.0	0.0
K06925	1.0	1.0	0.0	0.0	1.0
K06926	0.0	1.0	0.0	0.0	0.0
K06929	1.0	0.0	0.0	1.0	1.0
K06930	0.0	0.0	0.0	1.0	0.0
K06938	0.0	1.0	0.0	0.0	0.0
K06940	0.0	1.0	0.0	1.0	0.0
K06941	1.0	1.0	0.0	1.0	1.0
K06946	1.0	1.0	0.0	0.0	1.0
K06948	1.0	0.0	0.0	0.0	1.0
K06949	1.0	1.0	0.0	1.0	1.0
K06950	1.0	0.0	0.0	1.0	1.0
K06952	0.0	0.0	0.0	1.0	0.0
K06953	0.0	0.0	0.0	1.0	0.0
K06954	0.0	0.0	0.0	1.0	0.0
K06958	1.0	1.0	0.0	0.0	1.0
K06959	1.0	1.0	0.0	1.0	1.0
K06962	1.0	0.0	0.0	0.0	1.0
K06966	0.0	1.0	0.0	1.0	0.0
K06967	1.0	0.0	0.0	0.0	1.0
K06968	0.0	1.0	0.0	0.0	0.0
K06969	0.0	1.0	0.0	1.0	0.0
K06970	0.0	1.0	0.0	0.0	0.0
K06971	0.0	0.0	0.0	1.0	0.0
K06973	1.0	0.0	0.0	0.0	1.0
K06975	0.0	1.0	0.0	1.0	0.0
K06976	1.0	0.0	0.0	0.0	1.0
K06978	0.0	0.0	0.0	1.0	0.0
K06980	0.0	1.0	0.0	1.0	0.0
K06985	0.0	0.0	0.0	1.0	0.0
K06986	0.0	1.0	0.0	0.0	0.0
K06987	0.0	0.0	0.0	1.0	0.0
K06988	1.0	1.0	0.0	1.0	1.0
K06994	1.0	0.0	1.0	0.0	1.0
K06995	0.0	0.0	0.0	1.0	0.0
K06996	0.0	1.0	1.0	1.0	0.0
K06997	1.0	1.0	0.0	1.0	1.0
K06998	0.0	1.0	0.0	1.0	0.0
K06999	1.0	0.0	0.0	1.0	1.0
K07000	0.0	1.0	0.0	0.0	0.0
K07001	0.0	1.0	0.0	1.0	0.0
K07002	0.0	1.0	0.0	1.0	0.0
K07003	0.0	1.0	0.0	0.0	0.0
K07004	1.0	0.0	0.0	1.0	1.0
K07005	0.0	1.0	0.0	1.0	0.0
K07006	0.0	0.0	0.0	1.0	0.0
K07007	1.0	1.0	0.0	1.0	1.0
K07008	0.0	1.0	0.0	0.0	0.0
K07010	0.0	1.0	0.0	1.0	0.0
K07012	0.0	1.0	0.0	0.0	0.0
K07013	0.0	1.0	0.0	0.0	0.0
K07015	1.0	0.0	0.0	0.0	1.0
K07017	1.0	1.0	0.0	1.0	1.0
K07018	1.0	1.0	0.0	1.0	0.0
K07019	0.0	1.0	0.0	0.0	0.0
K07020	1.0	1.0	0.0	0.0	1.0
K07025	1.0	0.0	0.0	1.0	1.0
K07027	0.0	1.0	0.0	0.0	0.0
K07028	1.0	1.0	0.0	1.0	1.0
K07029	1.0	1.0	0.0	1.0	1.0
K07030	1.0	0.0	0.0	0.0	1.0
K07032	1.0	1.0	0.0	1.0	1.0
K07035	1.0	0.0	0.0	0.0	1.0
K07037	1.0	0.0	0.0	0.0	1.0
K07038	1.0	1.0	0.0	1.0	1.0
K07039	0.0	1.0	0.0	1.0	0.0
K07040	1.0	1.0	0.0	1.0	1.0
K07041	0.0	0.0	0.0	0.0	1.0
K07042	1.0	1.0	0.0	1.0	1.0
K07043	0.0	1.0	0.0	0.0	0.0
K07045	0.0	1.0	0.0	0.0	0.0
K07046	0.0	1.0	0.0	1.0	0.0
K07047	1.0	1.0	0.0	1.0	1.0
K07048	0.0	0.0	0.0	1.0	0.0
K07050	1.0	0.0	0.0	1.0	1.0
K07052	1.0	1.0	0.0	0.0	1.0
K07053	0.0	1.0	0.0	0.0	0.0
K07054	1.0	1.0	0.0	1.0	1.0
K07056	1.0	1.0	0.0	1.0	1.0
K07058	1.0	1.0	1.0	1.0	1.0
K07059	0.0	0.0	0.0	1.0	0.0
K07062	0.0	0.0	0.0	1.0	0.0
K07063	0.0	1.0	0.0	0.0	0.0
K07064	0.0	1.0	0.0	1.0	0.0
K07070	0.0	1.0	0.0	0.0	0.0
K07071	1.0	1.0	0.0	0.0	1.0
K07074	0.0	0.0	0.0	1.0	0.0
K07075	0.0	1.0	0.0	0.0	0.0
K07076	1.0	1.0	0.0	1.0	1.0
K07079	0.0	1.0	0.0	0.0	0.0
K07080	0.0	1.0	0.0	0.0	0.0
K07082	1.0	1.0	0.0	1.0	1.0
K07084	1.0	0.0	0.0	0.0	1.0
K07086	1.0	0.0	0.0	0.0	1.0
K07090	1.0	1.0	0.0	1.0	1.0
K07091	0.0	1.0	0.0	1.0	0.0
K07092	1.0	0.0	0.0	1.0	1.0
K07093	0.0	1.0	0.0	0.0	0.0
K07094	1.0	0.0	0.0	0.0	1.0
K07095	1.0	1.0	0.0	1.0	1.0
K07096	0.0	1.0	0.0	1.0	0.0
K07098	1.0	0.0	1.0	1.0	1.0
K07100	0.0	1.0	0.0	1.0	0.0
K07101	0.0	1.0	0.0	1.0	0.0
K07102	1.0	1.0	0.0	1.0	1.0
K07104	1.0	0.0	0.0	1.0	1.0
K07105	1.0	0.0	0.0	0.0	1.0
K07106	1.0	0.0	0.0	0.0	1.0
K07107	1.0	1.0	0.0	1.0	1.0
K07110	0.0	0.0	0.0	1.0	0.0
K07112	0.0	1.0	0.0	1.0	0.0
K07113	0.0	1.0	0.0	1.0	0.0
K07114	0.0	1.0	0.0	1.0	0.0
K07115	0.0	1.0	0.0	1.0	0.0
K07116	0.0	1.0	0.0	0.0	0.0
K07118	1.0	1.0	0.0	1.0	1.0
K07120	0.0	1.0	0.0	1.0	0.0
K07121	0.0	1.0	0.0	0.0	0.0
K07122	0.0	1.0	0.0	1.0	0.0
K07123	0.0	0.0	0.0	1.0	0.0
K07124	1.0	1.0	0.0	1.0	1.0
K07126	0.0	1.0	0.0	1.0	0.0
K07127	0.0	1.0	0.0	0.0	0.0
K07130	1.0	0.0	0.0	1.0	1.0
K07139	1.0	0.0	0.0	0.0	1.0
K07140	0.0	0.0	0.0	1.0	0.0
K07141	0.0	1.0	0.0	1.0	0.0
K07145	0.0	1.0	0.0	1.0	0.0
K07146	1.0	0.0	0.0	1.0	1.0
K07147	0.0	1.0	0.0	1.0	0.0
K07148	1.0	0.0	0.0	0.0	1.0
K07149	1.0	0.0	0.0	0.0	1.0
K07150	1.0	0.0	0.0	0.0	1.0
K07152	1.0	1.0	0.0	1.0	1.0
K07153	0.0	1.0	0.0	0.0	0.0
K07154	0.0	1.0	0.0	1.0	0.0
K07155	0.0	0.0	0.0	1.0	0.0
K07157	0.0	1.0	0.0	1.0	0.0
K07160	0.0	1.0	0.0	1.0	0.0
K07165	0.0	1.0	0.0	1.0	0.0
K07167	1.0	0.0	0.0	1.0	1.0
K07168	0.0	1.0	0.0	1.0	0.0
K07169	0.0	1.0	0.0	0.0	0.0
K07171	1.0	1.0	0.0	1.0	1.0
K07172	1.0	0.0	0.0	1.0	0.0
K07173	1.0	0.0	0.0	0.0	1.0
K07175	1.0	1.0	0.0	0.0	1.0
K07176	1.0	0.0	0.0	0.0	1.0
K07177	1.0	0.0	0.0	0.0	1.0
K07180	0.0	1.0	0.0	1.0	0.0
K07181	1.0	0.0	0.0	0.0	1.0
K07182	0.0	1.0	0.0	1.0	0.0
