ID	Function
VOG7654	hypothetical protein
VOG7655	hypothetical protein
VOG7656	superinfection exclusion
VOG7657	unannotated protein
VOG7658	hypothetical protein
VOG7659	tail protein
VOG7660	hypothetical protein
VOG7661	hypothetical protein
VOG7662	hypothetical protein
VOG7663	hypothetical protein
VOG7664	hypothetical protein
VOG7665	hypothetical protein
VOG7666	hypothetical protein
VOG7667	hypothetical protein
VOG7668	hypothetical protein
VOG7669	unannotated protein
VOG7670	unannotated protein
VOG7671	hypothetical protein
VOG7672	hypothetical protein
VOG7673	unannotated protein
VOG7674	unannotated protein
VOG7675	hypothetical protein
VOG7676	hypothetical protein
VOG7677	hypothetical protein
VOG7678	hypothetical protein
VOG7679	hypothetical protein
VOG7680	hypothetical protein
VOG7681	hypothetical protein
VOG7682	hypothetical protein
VOG7683	transcriptional regulator
VOG7684	hypothetical protein
VOG7685	hypothetical protein
VOG7686	unannotated protein
VOG7687	hypothetical protein
VOG7688	hypothetical protein
VOG7689	hypothetical protein
VOG7690	hypothetical protein
VOG7691	membrane protein
VOG7692	hypothetical protein
VOG7693	hypothetical protein
VOG7694	hypothetical protein
VOG7695	head closure Hc3
VOG7696	hypothetical protein
VOG7697	hypothetical protein
VOG7698	hypothetical protein
VOG7699	hypothetical protein
VOG7700	hypothetical protein
VOG7701	RstB sensor of two protein system
VOG7702	hypothetical protein
VOG7703	hypothetical protein
VOG7704	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
VOG7705	exonuclease
VOG7706	membrane protein
VOG7707	hypothetical protein
VOG7708	hypothetical protein
VOG7709	hypothetical protein
VOG7710	hypothetical protein
VOG7711	hypothetical protein
VOG7712	hypothetical protein
VOG7713	hypothetical protein
VOG7714	hypothetical protein
VOG7715	hypothetical protein
VOG7716	hypothetical protein
VOG7717	hypothetical protein
VOG7718	tail fiber protein
VOG7719	hypothetical protein
VOG7720	hypothetical protein
VOG7721	tail tube protein
VOG7722	hypothetical protein
VOG7723	hypothetical protein
VOG7724	anti-repressor
VOG7725	aminoacid permease
VOG7726	hypothetical protein
VOG7727	hypothetical protein
VOG7728	hypothetical protein
VOG7729	unannotated protein
VOG7730	hypothetical protein
VOG7731	restriction endonuclease II
VOG7732	DNA methyltransferase
VOG7733	hypothetical protein
VOG7734	terminase large subunit
VOG7735	hypothetical protein
VOG7736	hypothetical protein
VOG7737	hypothetical protein
VOG7738	hypothetical protein
VOG7739	hypothetical protein
VOG7740	unknown function
VOG7741	hypothetical protein
VOG7742	hypothetical protein
VOG7743	hypothetical protein
VOG7744	hypothetical protein
VOG7745	hypothetical protein
VOG7746	hypothetical protein
VOG7747	hypothetical protein
VOG7748	hypothetical protein
VOG7749	hypothetical protein
VOG7750	hypothetical protein
VOG7751	unannotated protein
VOG7752	hypothetical protein
VOG7753	hypothetical protein
VOG7754	hypothetical protein
VOG7755	hypothetical protein
VOG7756	hypothetical protein
VOG7757	hypothetical protein
VOG7758	hypothetical protein
VOG7759	hypothetical protein
VOG7760	hypothetical protein
VOG7761	hypothetical protein
VOG7762	hypothetical protein
VOG7763	hypothetical protein
VOG7764	hypothetical protein
VOG7765	hypothetical protein
VOG7766	hypothetical protein
VOG7767	RIIA lysis inhibitor
VOG7768	hypothetical protein
VOG7769	virion structural protein
VOG7770	virion structural protein
VOG7771	hypothetical protein
VOG7772	hypothetical protein
VOG7773	hypothetical protein
VOG7774	hypothetical protein
VOG7775	DNA ligase
VOG7776	hypothetical protein
VOG7777	hypothetical protein
VOG7778	hypothetical protein
VOG7779	hypothetical protein
VOG7780	hypothetical protein
VOG7781	hypothetical protein
VOG7782	hypothetical protein
VOG7783	hypothetical protein
VOG7784	hypothetical protein
VOG7785	hypothetical protein
VOG7786	unannotated protein
VOG7787	hypothetical protein
VOG7788	hypothetical protein
VOG7789	tail fiber protein
VOG7790	hypothetical protein
VOG7791	hypothetical protein
VOG7792	hypothetical protein
VOG7793	hypothetical protein
VOG7794	nucleotidyltransferase
VOG7795	hypothetical protein
VOG7796	hypothetical protein
VOG7797	hypothetical protein
VOG7798	hypothetical protein
VOG7799	hypothetical protein
VOG7800	membrane protein
VOG7801	hypothetical protein
VOG7802	virion structural protein
VOG7803	hypothetical protein
VOG7804	hypothetical protein
VOG7805	hypothetical protein
VOG7806	hypothetical protein
VOG7807	hypothetical protein
VOG7808	tail assembly chaperone
VOG7809	unannotated protein
VOG7810	hypothetical protein
VOG7811	hypothetical protein
VOG7812	hypothetical protein
VOG7813	hypothetical protein
VOG7814	hypothetical protein
VOG7815	hypothetical protein
VOG7816	hypothetical protein
VOG7817	tail fiber protein
VOG7818	hypothetical protein
VOG7819	hypothetical protein
VOG7820	hypothetical protein
VOG7821	unannotated protein
VOG7822	hypothetical protein
VOG7823	tail sheath
VOG7824	hypothetical protein
VOG7825	hypothetical protein
VOG7826	hypothetical protein
VOG7827	hypothetical protein
VOG7828	hypothetical protein
VOG7829	hypothetical protein
VOG7830	hypothetical protein
VOG7831	hypothetical protein
VOG7832	transposase
VOG7833	hypothetical protein
VOG7834	hypothetical protein
VOG7835	DNA binding protein
VOG7836	hypothetical protein
VOG7837	hypothetical protein
VOG7838	hypothetical protein
VOG7839	hypothetical protein
VOG7840	hypothetical protein
VOG7841	hypothetical protein
VOG7842	hypothetical protein
VOG7843	hypothetical protein
VOG7844	hypothetical protein
VOG7845	hypothetical protein
VOG7846	unannotated protein
VOG7847	hypothetical protein
VOG7848	sigma factor
VOG7849	hypothetical protein
VOG7850	unannotated protein
VOG7851	hypothetical protein
VOG7852	hypothetical protein
VOG7853	hypothetical protein
VOG7854	hypothetical protein
VOG7855	hypothetical protein
VOG7856	glycosyltransferase
VOG7857	hypothetical protein
VOG7858	hypothetical protein
VOG7859	hypothetical protein
VOG7860	hypothetical protein
VOG7861	hypothetical protein
VOG7862	hypothetical protein
VOG7863	hypothetical protein
VOG7864	hypothetical protein
VOG7865	hypothetical protein
VOG7866	hypothetical protein
VOG7867	hypothetical protein
VOG7868	hypothetical protein
VOG7869	hypothetical protein
VOG7870	hypothetical protein
VOG7871	minor head protein
VOG7872	hypothetical protein
VOG7873	hypothetical protein
VOG7874	unannotated protein
VOG7875	hypothetical protein
VOG7876	hypothetical protein
VOG7877	hypothetical protein
VOG7878	hypothetical protein
VOG7879	hypothetical protein
VOG7880	Ribonucleoside-diphosphate reductase 1 subunit beta
VOG7881	Rz-like spanin
VOG7882	unannotated protein
VOG7883	unannotated protein
VOG7884	hypothetical protein
VOG7885	hypothetical protein
VOG7886	hypothetical protein
VOG7887	antitoxin mazE-like protein
VOG7888	hypothetical protein
VOG7889	hypothetical protein
VOG7890	hypothetical protein
VOG7891	hypothetical protein
VOG7892	Rz-like spanin
VOG7893	hypothetical protein
VOG7894	transcriptional regulator
VOG7895	unannotated protein
VOG7896	hypothetical protein
VOG7897	major tail protein with Ig-like domain protein
VOG7898	tail completion
VOG7899	virion structural protein
VOG7900	tail spike protein
VOG7901	hypothetical protein
VOG7902	tail fiber protein
VOG7903	CIII anti-termination
VOG7904	unannotated protein
VOG7905	hypothetical protein
VOG7906	hypothetical protein
VOG7907	unannotated protein
VOG7908	unannotated protein
VOG7909	hypothetical protein
VOG7910	hypothetical protein
VOG7911	hypothetical protein
VOG7912	hypothetical protein
VOG7913	type I-F anti-CRISPR protein
VOG7914	hypothetical protein
VOG7915	hypothetical protein
VOG7916	hypothetical protein
VOG7917	RNA polymerase sigma factor
VOG7918	hypothetical protein
VOG7919	portal protein
VOG7920	hypothetical protein
VOG7921	hypothetical protein
VOG7922	hypothetical protein
VOG7923	hypothetical protein
VOG7924	hypothetical protein
VOG7925	hypothetical protein
VOG7926	hypothetical protein
VOG7927	hypothetical protein
VOG7928	hypothetical protein
VOG7929	hypothetical protein
VOG7930	tail length tape measure protein
VOG7931	hypothetical protein
VOG7932	Sak4-like ssDNA annealing protein
VOG7933	hypothetical protein
VOG7934	membrane protein
VOG7935	hypothetical protein
VOG7936	hypothetical protein
VOG7937	hypothetical protein
VOG7938	hypothetical protein
VOG7939	hypothetical protein
VOG7940	hypothetical protein
VOG7941	hypothetical protein
VOG7942	hypothetical protein
VOG7943	hypothetical protein
VOG7944	hypothetical protein
VOG7945	hypothetical protein
VOG7946	portal protein
VOG7947	hypothetical protein
VOG7948	tail fiber assembly
VOG7949	hypothetical protein
VOG7950	hypothetical protein
VOG7951	hypothetical protein
VOG7952	hypothetical protein
VOG7953	membrane protein
VOG7954	hypothetical protein
VOG7955	hypothetical protein
VOG7956	hypothetical protein
VOG7957	hypothetical protein
VOG7958	hypothetical protein
VOG7959	hypothetical protein
VOG7960	hypothetical protein
VOG7961	virion structural protein
VOG7962	holin
VOG7963	hypothetical protein
VOG7964	hypothetical protein
VOG7965	hypothetical protein
VOG7966	hypothetical protein
VOG7967	hypothetical protein
VOG7968	hypothetical protein
VOG7969	hypothetical protein
VOG7970	hypothetical protein
VOG7971	head closure Hc1
VOG7972	hypothetical protein
VOG7973	hypothetical protein
VOG7974	hypothetical protein
VOG7975	hypothetical protein
VOG7976	hypothetical protein
VOG7977	hypothetical protein
VOG7978	hypothetical protein
VOG7979	hypothetical protein
VOG7980	hypothetical protein
VOG7981	unannotated protein
VOG7982	hypothetical protein
VOG7983	hypothetical protein
VOG7984	hypothetical protein
VOG7985	hypothetical protein
VOG7986	hypothetical protein
VOG7987	hypothetical protein
VOG7988	unannotated protein
VOG7989	hypothetical protein
VOG7990	hypothetical protein
VOG7991	hypothetical protein
VOG7992	hypothetical protein
VOG7993	hypothetical protein
VOG7994	hypothetical protein
VOG7995	hypothetical protein
VOG7996	hypothetical protein
VOG7997	hypothetical protein
VOG7998	membrane protein
VOG7999	hypothetical protein
VOG8000	hypothetical protein
VOG8001	hypothetical protein
VOG8002	unannotated protein
VOG8003	hypothetical protein
VOG8004	tail sheath
VOG8005	tail tube protein
VOG8006	tail tube protein
VOG8007	hypothetical protein
VOG8008	virion structural protein
VOG8009	Hsp70 heat shock protein
VOG8010	virion structural protein
VOG8011	virion structural protein
VOG8012	virion structural protein
VOG8013	hypothetical protein
VOG8014	hypothetical protein
VOG8015	hypothetical protein
VOG8016	hypothetical protein
VOG8017	tail protein
VOG8018	hypothetical protein
VOG8019	virion structural protein
VOG8020	virion structural protein
VOG8021	ATP-dependent Clp protease ATP-binding subunit ClpA
VOG8022	virion structural protein
VOG8023	baseplate hub subunit and tail lysozyme
VOG8024	virion structural protein
VOG8025	baseplate wedge subunit
VOG8026	virion structural protein
VOG8027	hypothetical protein
VOG8028	virion structural protein
VOG8029	hypothetical protein
VOG8030	virion structural protein
VOG8031	hypothetical protein
VOG8032	tail fiber protein
VOG8033	hypothetical protein
VOG8034	virion structural protein
VOG8035	virion structural protein
VOG8036	virion structural protein
VOG8037	unannotated protein
VOG8038	virion structural protein
VOG8039	hypothetical protein
VOG8040	hypothetical protein
VOG8041	hypothetical protein
VOG8042	hypothetical protein
VOG8043	virion structural protein
VOG8044	DNA polymerase
VOG8045	virion structural protein
VOG8046	virion structural protein
VOG8047	hypothetical protein
VOG8048	virion structural protein
VOG8049	virion structural protein
VOG8050	virion structural protein
VOG8051	hypothetical protein
VOG8052	virion structural protein
VOG8053	hypothetical protein
VOG8054	virion structural protein
VOG8055	membrane protein
VOG8056	hypothetical protein
VOG8057	virion structural protein
VOG8058	membrane protein
VOG8059	hypothetical protein
VOG8060	hypothetical protein
VOG8061	translation initiation factor
VOG8062	ATP-dependent protease
VOG8063	hypothetical protein
VOG8064	virion structural protein
VOG8065	hypothetical protein
VOG8066	DNA polymerase
VOG8067	hypothetical protein
VOG8068	unannotated protein
VOG8069	unannotated protein
VOG8070	virion structural protein
VOG8071	virion structural protein
VOG8072	hypothetical protein
VOG8073	unannotated protein
VOG8074	hypothetical protein
VOG8075	hypothetical protein
VOG8076	hypothetical protein
VOG8077	hypothetical protein
VOG8078	hypothetical protein
VOG8079	unannotated protein
VOG8080	hypothetical protein
VOG8081	unannotated protein
VOG8082	hypothetical protein
VOG8083	hypothetical protein
VOG8084	hypothetical protein
VOG8085	methyltransferase
VOG8086	transcriptional regulator
VOG8087	hypothetical protein
VOG8088	hypothetical protein
VOG8089	hypothetical protein
VOG8090	hypothetical protein
VOG8091	hypothetical protein
VOG8092	hypothetical protein
VOG8093	hypothetical protein
VOG8094	hypothetical protein
VOG8095	hypothetical protein
VOG8096	hypothetical protein
VOG8097	hypothetical protein
VOG8098	hypothetical protein
VOG8099	hypothetical protein
VOG8100	hypothetical protein
VOG8101	hypothetical protein
VOG8102	hypothetical protein
VOG8103	hypothetical protein
VOG8104	hypothetical protein
VOG8105	hypothetical protein
VOG8106	hypothetical protein
VOG8107	hypothetical protein
VOG8108	hypothetical protein
VOG8109	hypothetical protein
VOG8110	membrane protein
VOG8111	hypothetical protein
VOG8112	hypothetical protein
VOG8113	hypothetical protein
VOG8114	hypothetical protein
VOG8115	hypothetical protein
VOG8116	hypothetical protein
VOG8117	hypothetical protein
VOG8118	hypothetical protein
VOG8119	hypothetical protein
VOG8120	hypothetical protein
VOG8121	hypothetical protein
VOG8122	hypothetical protein
VOG8123	membrane protein
VOG8124	membrane protein
VOG8125	hypothetical protein
VOG8126	hypothetical protein
VOG8127	hypothetical protein
VOG8128	hypothetical protein
VOG8129	hypothetical protein
VOG8130	hypothetical protein
VOG8131	membrane protein
VOG8132	hypothetical protein
VOG8133	hypothetical protein
VOG8134	tail fiber protein; Ig-domain containing
VOG8135	hypothetical protein
VOG8136	hypothetical protein
VOG8137	hypothetical protein
VOG8138	major head protein
VOG8139	hypothetical protein
VOG8140	hypothetical protein
VOG8141	hypothetical protein
VOG8142	hypothetical protein
VOG8143	unannotated protein
VOG8144	hypothetical protein
VOG8145	hypothetical protein
VOG8146	hypothetical protein
VOG8147	hypothetical protein
VOG8148	hypothetical protein
VOG8149	inhibitor of host transcription
VOG8150	hypothetical protein
VOG8151	hypothetical protein
VOG8152	hypothetical protein
VOG8153	hypothetical protein
VOG8154	hypothetical protein
VOG8155	hypothetical protein
VOG8156	hypothetical protein
VOG8157	hypothetical protein
VOG8158	hypothetical protein
VOG8159	hypothetical protein
VOG8160	hypothetical protein
VOG8161	hypothetical protein
VOG8162	hypothetical protein
VOG8163	hypothetical protein
VOG8164	hypothetical protein
VOG8165	DNA methyltransferase
VOG8166	glycosyltransferase
VOG8167	hypothetical protein
VOG8168	hypothetical protein
VOG8169	head-tail adaptor Ad1
VOG8170	hypothetical protein
VOG8171	tail length tape measure protein
VOG8172	virion structural protein
VOG8173	virion structural protein
VOG8174	hypothetical protein
VOG8175	hypothetical protein
VOG8176	hypothetical protein
VOG8177	hypothetical protein
VOG8178	hypothetical protein
VOG8179	hypothetical protein
VOG8180	hypothetical protein
VOG8181	hypothetical protein
VOG8182	hypothetical protein
VOG8183	hypothetical protein
VOG8184	hypothetical protein
VOG8185	hypothetical protein
VOG8186	hypothetical protein
VOG8187	head decoration
VOG8188	hypothetical protein
VOG8189	hypothetical protein
VOG8190	hypothetical protein
VOG8191	hypothetical protein
VOG8192	hypothetical protein
VOG8193	hypothetical protein
VOG8194	hypothetical protein
VOG8195	hypothetical protein
VOG8196	hypothetical protein
VOG8197	hypothetical protein
VOG8198	hypothetical protein
VOG8199	hypothetical protein
VOG8200	hypothetical protein
VOG8201	hypothetical protein
VOG8202	hypothetical protein
VOG8203	hypothetical protein
VOG8204	hypothetical protein
VOG8205	hypothetical protein
VOG8206	hypothetical protein
VOG8207	hypothetical protein
VOG8208	goF mRNA metabolism modulator
VOG8209	hypothetical protein
VOG8210	hypothetical protein
VOG8211	hypothetical protein
VOG8212	hypothetical protein
VOG8213	hypothetical protein
VOG8214	hypothetical protein
VOG8215	hypothetical protein
VOG8216	baseplate hub and tail lysozyme
VOG8217	hypothetical protein
VOG8218	integrase
VOG8219	hypothetical protein
VOG8220	hypothetical protein
VOG8221	hypothetical protein
VOG8222	Arc-like repressor
VOG8223	hypothetical protein
VOG8224	hypothetical protein
VOG8225	hypothetical protein
VOG8226	DNA binding protein
VOG8227	hypothetical protein
VOG8228	hypothetical protein
VOG8229	hypothetical protein
VOG8230	hypothetical protein
VOG8231	hypothetical protein
VOG8232	hypothetical protein
VOG8233	hypothetical protein
VOG8234	hypothetical protein
VOG8235	hypothetical protein
VOG8236	transglycosylase
VOG8237	Ref-like RecA filament endonuclease
VOG8238	hypothetical protein
VOG8239	unannotated protein
VOG8240	hypothetical protein
VOG8241	hypothetical protein
VOG8242	tail protein
VOG8243	hypothetical protein
VOG8244	integrase
VOG8245	hypothetical protein
VOG8246	hypothetical protein
VOG8247	hypothetical protein
VOG8248	rhodanese-related sulfurtransferase
VOG8249	transcriptional regulator
VOG8250	hypothetical protein
VOG8251	GTP-binding domain protein
VOG8252	hypothetical protein
VOG8253	transcriptional repressor
VOG8254	unannotated protein
VOG8255	hypothetical protein
VOG8256	hypothetical protein
VOG8257	RNA polymerase sigma factor
VOG8258	hypothetical protein
VOG8259	hypothetical protein
VOG8260	hypothetical protein
VOG8261	hypothetical protein
VOG8262	tail protein
VOG8263	hypothetical protein
VOG8264	hypothetical protein
VOG8265	hypothetical protein
VOG8266	baseplate wedge subunit
VOG8267	hypothetical protein
VOG8268	hypothetical protein
VOG8269	hypothetical protein
VOG8270	hypothetical protein
VOG8271	hypothetical protein
VOG8272	Rnase E
VOG8273	hypothetical protein
VOG8274	hypothetical protein
VOG8275	hypothetical protein
VOG8276	hypothetical protein
VOG8277	hypothetical protein
VOG8278	hypothetical protein
VOG8279	unannotated protein
VOG8280	hypothetical protein
VOG8281	hypothetical protein
VOG8282	hypothetical protein
VOG8283	hypothetical protein
VOG8284	HNH endonuclease
VOG8285	unannotated protein
VOG8286	hypothetical protein
VOG8287	Arc-like repressor
VOG8288	Arc-like repressor
VOG8289	DNA methyltransferase
VOG8290	major head protein
VOG8291	unannotated protein
VOG8292	hypothetical protein
VOG8293	hypothetical protein
VOG8294	putative autolysin PH
VOG8295	holin
VOG8296	hypothetical protein
VOG8297	hypothetical protein
VOG8298	RepFIB replication protein A
VOG8299	PmgS-like head morphogenesis
VOG8300	hypothetical protein
VOG8301	hypothetical protein
VOG8302	hypothetical protein
VOG8303	S-adenosylmethionine synthase
VOG8304	hypothetical protein
VOG8305	hypothetical protein
VOG8306	unannotated protein
VOG8307	hypothetical protein
VOG8308	hypothetical protein
VOG8309	hypothetical protein
VOG8310	hypothetical protein
VOG8311	hypothetical protein
VOG8312	hypothetical protein
VOG8313	hypothetical protein
VOG8314	hypothetical protein
VOG8315	tail assembly chaperone
VOG8316	minor tail protein
VOG8317	minor tail protein
VOG8318	hypothetical protein
VOG8319	hypothetical protein
VOG8320	exonuclease
VOG8321	hypothetical protein
VOG8322	hypothetical protein
VOG8323	hypothetical protein
VOG8324	hypothetical protein
VOG8325	hypothetical protein
VOG8326	hypothetical protein
VOG8327	hypothetical protein
VOG8328	hypothetical protein
VOG8329	hypothetical protein
VOG8330	hypothetical protein
VOG8331	hypothetical protein
VOG8332	virion structural protein
VOG8333	hypothetical protein
VOG8334	hypothetical protein
VOG8335	hypothetical protein
VOG8336	hypothetical protein
VOG8337	hypothetical protein
VOG8338	hypothetical protein
VOG8339	hypothetical protein
VOG8340	tail protein
VOG8341	hypothetical protein
VOG8342	peptide methionine sulfoxide reductase
VOG8343	tail fiber protein
VOG8344	hypothetical protein
VOG8345	hypothetical protein
VOG8346	hypothetical protein
VOG8347	excisionase
VOG8348	hypothetical protein
VOG8349	hypothetical protein
VOG8350	unannotated protein
VOG8351	hypothetical protein
VOG8352	hypothetical protein
VOG8353	hypothetical protein
VOG8354	hypothetical protein
VOG8355	hypothetical protein
VOG8356	hypothetical protein
VOG8357	hypothetical protein
VOG8358	hypothetical protein
VOG8359	hypothetical protein
VOG8360	hypothetical protein
VOG8361	membrane protein
VOG8362	membrane protein
VOG8363	unannotated protein
VOG8364	hypothetical protein
VOG8365	hypothetical protein
VOG8366	hypothetical protein
VOG8367	hypothetical protein
VOG8368	hypothetical protein
VOG8369	hypothetical protein
VOG8370	hypothetical protein
VOG8371	hypothetical protein
VOG8372	hypothetical protein
VOG8373	hypothetical protein
VOG8374	hypothetical protein
VOG8375	hypothetical protein
VOG8376	hypothetical protein
VOG8377	hypothetical protein
VOG8378	hypothetical protein
VOG8379	hypothetical protein
VOG8380	hypothetical protein
VOG8381	hypothetical protein
VOG8382	hypothetical protein
VOG8383	hypothetical protein
VOG8384	peptidase
VOG8385	hypothetical protein
VOG8386	hypothetical protein
VOG8387	transposase
VOG8388	hypothetical protein
VOG8389	head protein
VOG8390	hypothetical protein
VOG8391	hypothetical protein
VOG8392	hypothetical protein
VOG8393	hypothetical protein
VOG8394	unannotated protein
VOG8395	hypothetical protein
VOG8396	hypothetical protein
VOG8397	hypothetical protein
VOG8398	hypothetical protein
VOG8399	hypothetical protein
VOG8400	unannotated protein
VOG8401	hypothetical protein
VOG8402	endolysin
VOG8403	hypothetical protein
VOG8404	hypothetical protein
VOG8405	hypothetical protein
VOG8406	hypothetical protein
VOG8407	hypothetical protein
VOG8408	DNA binding protein
VOG8409	Branched-chain-amino-acid aminotransferase
VOG8410	Sulfurtransferase TusD
VOG8411	hypothetical protein
VOG8412	hypothetical protein
VOG8413	membrane protein
VOG8414	tail protein
VOG8415	hypothetical protein
VOG8416	hypothetical protein
VOG8417	hypothetical protein
VOG8418	hypothetical protein
VOG8419	hypothetical protein
VOG8420	hypothetical protein
VOG8421	endolysin
VOG8422	hypothetical protein
VOG8423	hypothetical protein
VOG8424	hypothetical protein
VOG8425	hypothetical protein
VOG8426	hypothetical protein
VOG8427	hypothetical protein
VOG8428	hypothetical protein
VOG8429	UDP-glucose 6-dehydrogenase
VOG8430	hypothetical protein
VOG8431	hypothetical protein
VOG8432	hypothetical protein
VOG8433	hypothetical protein
VOG8434	hypothetical protein
VOG8435	DNA primase
VOG8436	hypothetical protein
VOG8437	hypothetical protein
VOG8438	hypothetical protein
VOG8439	hypothetical protein
VOG8440	hypothetical protein
VOG8441	hypothetical protein
VOG8442	hypothetical protein
VOG8443	hypothetical protein
VOG8444	hypothetical protein
VOG8445	hypothetical protein
VOG8446	hypothetical protein
VOG8447	hypothetical protein
VOG8448	hypothetical protein
VOG8449	hypothetical protein
VOG8450	hypothetical protein
VOG8451	hypothetical protein
VOG8452	hypothetical protein
VOG8453	hypothetical protein
VOG8454	hypothetical protein
VOG8455	hypothetical protein
VOG8456	hypothetical protein
VOG8457	hypothetical protein
VOG8458	hypothetical protein
VOG8459	hypothetical protein
VOG8460	hypothetical protein
VOG8461	hypothetical protein
VOG8462	hypothetical protein
VOG8463	hypothetical protein
VOG8464	hypothetical protein
VOG8465	hypothetical protein
VOG8466	hypothetical protein
VOG8467	hypothetical protein
VOG8468	hypothetical protein
VOG8469	hypothetical protein
VOG8470	hypothetical protein
VOG8471	hypothetical protein
VOG8472	hypothetical protein
VOG8473	RNA polymerase sigma factor
VOG8474	hypothetical protein
VOG8475	hypothetical protein
VOG8476	hypothetical protein
VOG8477	hypothetical protein
VOG8478	hypothetical protein
VOG8479	hypothetical protein
VOG8480	DNA binding protein
VOG8481	hypothetical protein
VOG8482	hypothetical protein
VOG8483	hypothetical protein
VOG8484	hypothetical protein
VOG8485	Holliday junction resolvase
VOG8486	hypothetical protein
VOG8487	Nun-like transcription termination factor
VOG8488	hypothetical protein
VOG8489	hypothetical protein
VOG8490	hypothetical protein
VOG8491	hypothetical protein
VOG8492	unannotated protein
VOG8493	hypothetical protein
VOG8494	hypothetical protein
VOG8495	virion structural protein
VOG8496	hypothetical protein
VOG8497	hypothetical protein
VOG8498	DNA polymerase processivity factor
VOG8499	hypothetical protein
VOG8500	hypothetical protein
VOG8501	hypothetical protein
VOG8502	hypothetical protein
VOG8503	hypothetical protein
VOG8504	hypothetical protein
VOG8505	hypothetical protein
VOG8506	RNA polymerase sigma factor
VOG8507	hypothetical protein
VOG8508	hypothetical protein
VOG8509	putative protein YdfB
VOG8510	hypothetical protein
VOG8511	hypothetical protein
VOG8512	hypothetical protein
VOG8513	hypothetical protein
VOG8514	hypothetical protein
VOG8515	unannotated protein
VOG8516	virion structural protein
VOG8517	hypothetical protein
VOG8518	hypothetical protein
VOG8519	holin
VOG8520	transcriptional regulator
VOG8521	hypothetical protein
VOG8522	hypothetical protein
VOG8523	DNA ligase
VOG8524	hypothetical protein
VOG8525	hypothetical protein
VOG8526	hypothetical protein
VOG8527	unannotated protein
VOG8528	hypothetical protein
VOG8529	head scaffolding protein
VOG8530	hypothetical protein
VOG8531	hypothetical protein
VOG8532	hypothetical protein
VOG8533	hypothetical protein
VOG8534	high light inducible protein
VOG8535	hypothetical protein
VOG8536	nudix hydrolase
VOG8537	virion structural protein
VOG8538	hypothetical protein
VOG8539	lipase
VOG8540	HTH DNA binding protein
VOG8541	hypothetical protein
VOG8542	hypothetical protein
VOG8543	hypothetical protein
VOG8544	hypothetical protein
VOG8545	hypothetical protein
VOG8546	hypothetical protein
VOG8547	hypothetical protein
VOG8548	hypothetical protein
VOG8549	tail fiber protein; host specificity
VOG8550	peptidase
VOG8551	tail protein
VOG8552	unannotated protein
VOG8553	unannotated protein
VOG8554	hypothetical protein
VOG8555	hypothetical protein
VOG8556	enterotoxin type A / speL
VOG8557	virion structural protein
VOG8558	hypothetical protein
VOG8559	virion structural protein
VOG8560	hypothetical protein
VOG8561	hypothetical protein
VOG8562	hypothetical protein
VOG8563	tail length tape measure protein
VOG8564	hypothetical protein
VOG8565	hypothetical protein
VOG8566	hypothetical protein
VOG8567	hypothetical protein
VOG8568	hypothetical protein
VOG8569	hypothetical protein
VOG8570	hypothetical protein
VOG8571	hypothetical protein
VOG8572	head scaffolding protein
VOG8573	hypothetical protein
VOG8574	hypothetical protein
VOG8575	head maturation protease
VOG8576	hypothetical protein
VOG8577	hypothetical protein
VOG8578	hypothetical protein
VOG8579	tail spike protein
VOG8580	hypothetical protein
VOG8581	hypothetical protein
VOG8582	tail fiber protein
VOG8583	hypothetical protein
VOG8584	hypothetical protein
VOG8585	unannotated protein
VOG8586	hypothetical protein
VOG8587	hypothetical protein
VOG8588	hypothetical protein
VOG8589	hypothetical protein
VOG8590	hypothetical protein
VOG8591	hypothetical protein
VOG8592	primase
VOG8593	hypothetical protein
VOG8594	hypothetical protein
VOG8595	hypothetical protein
VOG8596	hypothetical protein
VOG8597	hypothetical protein
VOG8598	single strand DNA binding protein
VOG8599	Thymidylate synthase
VOG8600	hypothetical protein
VOG8601	hypothetical protein
VOG8602	unannotated protein
VOG8603	hypothetical protein
VOG8604	hypothetical protein
VOG8605	hypothetical protein
VOG8606	hypothetical protein
VOG8607	ribonucleotide reductase large subunit
VOG8608	hypothetical protein
VOG8609	virion structural protein
VOG8610	hypothetical protein
VOG8611	hypothetical protein
VOG8612	hypothetical protein
VOG8613	hypothetical protein
VOG8614	hypothetical protein
VOG8615	protease
VOG8616	NH(3)-dependent NAD(+) synthetase
VOG8617	tail fiber protein
VOG8618	hypothetical protein
VOG8619	hypothetical protein
VOG8620	hypothetical protein
VOG8621	unannotated protein
VOG8622	hypothetical protein
VOG8623	hypothetical protein
VOG8624	hypothetical protein
VOG8625	terminase small subunit
VOG8626	hypothetical protein
VOG8627	hypothetical protein
VOG8628	hypothetical protein
VOG8629	hypothetical protein
VOG8630	segregation and condensation complex subunit ScpB
VOG8631	hypothetical protein
VOG8632	hypothetical protein
VOG8633	hypothetical protein
VOG8634	hypothetical protein
VOG8635	major head protein
VOG8636	hypothetical protein
VOG8637	virion structural protein
VOG8638	hypothetical protein
VOG8639	hypothetical protein
VOG8640	hypothetical protein
VOG8641	hypothetical protein
VOG8642	transcriptional regulator
VOG8643	acetyltransferase
VOG8644	hypothetical protein
VOG8645	hypothetical protein
VOG8646	hypothetical protein
