ID	count
K02909	1
K02911	1
K02913	1
K02916	1
K02919	1
K02926	1
K02931	1
K02933	1
K02935	1
K02939	1
K02945	1
K02946	1
K02948	1
K02950	1
K02952	1
K02954	1
K02956	1
K02959	1
K02961	1
K02963	1
K02965	1
K02967	1
K02968	1
K02970	1
K02982	1
K02986	1
K02988	1
K02990	1
K02992	1
K02994	1
K02996	1
K03040	1
K03046	1
K03060	1
K03070	1
K03071	1
K03073	1
K03075	1
K03076	1
K03079	1
K03086	1
K03088	1
K03089	1
K03092	1
K03100	1
K03101	1
K03106	1
K03110	1
K03111	1
K03116	1
K03117	1
K03118	1
K03147	1
K03149	1
K03153	1
K03154	1
K03168	1
K03177	1
K03179	1
K03183	1
K03185	1
K03186	1
K03187	1
K03188	1
K03189	1
K03190	1
K03192	1
K03194	1
K03195	1
K03196	1
K03197	1
K03198	1
K03199	1
K03200	1
K03201	1
K03202	1
K03203	1
K03204	1
K03205	1
K03210	1
K03215	1
K03216	1
K03217	1
K03218	1
K03269	1
K03276	1
K03279	1
K03281	1
K03282	1
K03284	1
K03286	1
K03291	1
K03294	1
K03296	1
K03297	1
K03298	1
K03306	1
K03307	1
K03320	1
K03321	1
K03322	1
K03324	1
K03327	1
K03328	1
K03331	1
K03335	1
K03336	1
K03337	1
K03338	1
K03342	1
K03366	1
K03381	1
K03382	1
K03383	1
K03396	1
K03406	1
K03407	1
K03408	1
K03411	1
K03412	1
K03413	1
K03417	1
K03424	1
K03426	1
K03431	1
K03435	1
K03436	1
K03437	1
K03438	1
K03439	1
K03442	1
K03445	1
K03446	1
K03449	1
K03455	1
K03457	1
K03464	1
K03465	1
K03466	1
K03468	1
K03469	1
K03470	1
K03474	1
K03495	1
K03496	1
K03497	1
K03500	1
K03501	1
K03517	1
K03518	1
K03519	1
K03520	1
K03521	1
K03522	1
K03523	1
K03524	1
K03526	1
K03527	1
K03529	1
K03530	1
K03531	1
K03534	1
K03543	1
K03544	1
K03545	1
K03546	1
K03547	1
K03548	1
K03549	1
K03550	1
K03551	1
K03553	1
K03555	1
K03556	1
K03557	1
K03558	1
K03560	1
K03562	1
K03564	1
K03565	1
K03566	1
K03568	1
K03572	1
K03574	1
K03575	1
K03577	1
K03579	1
K03581	1
K03584	1
K03585	1
K03587	1
K03588	1
K03589	1
K03590	1
K03592	1
K03593	1
K03594	1
K03595	1
K03596	1
K03599	1
K03601	1
K03602	1
K03604	1
K03607	1
K03609	1
K03610	1
K03611	1
K03620	1
K03621	1
K03624	1
K03625	1
K03628	1
K03629	1
K03630	1
K03631	1
K03634	1
K03635	1
K03636	1
K03637	1
K03638	1
K03639	1
K03640	1
K03641	1
K03642	1
K03643	1
K03644	1
K03646	1
K03647	1
K03648	1
K03649	1
K03650	1
K03651	1
K03652	1
K03654	1
K03655	1
K03657	1
K03664	1
K03665	1
K03666	1
K03667	1
K03671	1
K03673	1
K03675	1
K03676	1
K03684	1
K03685	1
K03686	1
K03687	1
K03688	1
K03694	1
K03695	1
K03696	1
K03699	1
K03701	1
K03702	1
K03703	1
K03704	1
K03705	1
K03707	1
K03711	1
K03718	1
K03719	1
K03723	1
K03724	1
K03733	1
K03735	1
K03736	1
K03741	1
K03742	1
K03743	1
K03744	1
K03745	1
K03750	1
K03752	1
K03753	1
K03756	1
K03759	1
K03762	1
K03768	1
K03769	1
K03770	1
K03771	1
K03776	1
K03781	1
K03782	1
K03783	1
K03786	1
K03787	1
K03789	1
K03790	1
K03791	1
K03793	1
K03797	1
K03798	1
K03799	1
K03801	1
K03808	1
K03809	1
K03814	1
